"0",""
"0","#look at classes"
"0","lapply(data, class)"
"1","$id
"
"1","[1]"
"1"," ""numeric"""
"1","
"
"1","
"
"1","$sex
"
"1","[1]"
"1"," ""numeric"""
"1","
"
"1","
"
"1","$phu
"
"1","[1]"
"1"," ""numeric"""
"1","
"
"1","
"
"1","$ster
"
"1","[1]"
"1"," ""numeric"""
"1","
"
"1","
"
"1","$out_ai
"
"1","[1]"
"1"," ""numeric"""
"1","
"
"1","
"
"1","$comorb
"
"1","[1]"
"1"," ""numeric"""
"1","
"
"1","
"
"1","$matai
"
"1","[1]"
"1"," ""numeric"""
"1","
"
"1","
"
"1","$care
"
"1","[1]"
"1"," ""numeric"""
"1","
"
"1","
"
"1","$par
"
"1","[1]"
"1"," ""numeric"""
"1","
"
"1","
"
"1","$smk
"
"1","[1]"
"1"," ""numeric"""
"1","
"
"1","
"
"1","$del
"
"1","[1]"
"1"," ""numeric"""
"1","
"
"1","
"
"1","$multip
"
"1","[1]"
"1"," ""numeric"""
"1","
"
"1","
"
"1","$rur
"
"1","[1]"
"1"," ""numeric"""
"1","
"
"1","
"
"1","$quint
"
"1","[1]"
"1"," ""numeric"""
"1","
"
"1","
"
"1","$exp_vax
"
"1","[1]"
"1"," ""numeric"""
"1","
"
"1","
"
"1","$comp
"
"1","[1]"
"1"," ""numeric"""
"1","
"
"1","
"
"1","$exp_flu
"
"1","[1]"
"1"," ""numeric"""
"1","
"
"1","
"
"1","$bf
"
"1","[1]"
"1"," ""numeric"""
"1","
"
"1","
"
"1","$age
"
"1","[1]"
"1"," ""numeric"""
"1","
"
"1","
"
"1","$futime
"
"1","[1]"
"1"," ""numeric"""
"1","
"
"1","
"
"1","$seas
"
"1","[1]"
"1"," ""numeric"""
"1","
"
"1","
"
"1","$bw
"
"1","[1]"
"1"," ""numeric"""
"1","
"
"1","
"
"1","$gest
"
"1","[1]"
"1"," ""numeric"""
"1","
"
"1","
"
"0","# summary of data. Look for categories with small numbers of people"
"0","stview(dfSummary(data))"
"0",""
